lot,wafer,x,y,hbin,sbin,testdate,temp,testA,testB,testC
LOT456,W03,-1,-4,1,1,2026-04-22,25,0.724,0.745,5.693
LOT456,W03,-1,-3,1,1,2026-04-22,25,0.706,0.715,5.656
LOT456,W03,-1,-2,1,1,2026-04-22,25,0.687,0.706,5.759
LOT456,W03,-1,-1,1,1,2026-04-22,25,0.692,0.688,5.937
LOT456,W03,-1,0,1,1,2026-04-22,25,0.666,0.73,5.978
LOT456,W03,-1,1,1,1,2026-04-22,25,0.686,0.696,6.064
LOT456,W03,-1,2,1,1,2026-04-22,25,0.691,0.73,6.189
LOT456,W03,-1,3,1,1,2026-04-22,25,0.721,0.721,6.272
LOT456,W03,-1,4,1,1,2026-04-22,25,0.742,0.702,6.355
LOT456,W03,-1,5,1,1,2026-04-22,25,0.755,0.698,6.604
LOT456,W03,-1,6,1,1,2026-04-22,25,0.768,0.675,6.62
LOT456,W03,-1,7,3,106,2026-04-22,25,1.163,0.678,6.644
LOT456,W03,0,-7,1,1,2026-04-22,25,0.789,0.705,5.303
LOT456,W03,0,-6,1,1,2026-04-22,25,0.763,0.717,5.385
LOT456,W03,0,-5,7,150,2026-04-22,25,0.749,0.688,5.455
LOT456,W03,0,-4,1,1,2026-04-22,25,0.746,0.695,5.631
LOT456,W03,0,-3,1,1,2026-04-22,25,0.721,0.689,5.772
LOT456,W03,0,-2,1,1,2026-04-22,25,0.68,0.698,5.753
LOT456,W03,0,-1,7,150,2026-04-22,25,0.679,0.678,5.928
LOT456,W03,0,0,1,1,2026-04-22,25,0.66,0.672,6.03
LOT456,W03,0,1,1,1,2026-04-22,25,0.663,0.699,6.152
LOT456,W03,0,2,1,1,2026-04-22,25,0.697,0.676,6.275
LOT456,W03,0,3,1,1,2026-04-22,25,0.712,0.709,6.201
LOT456,W03,0,4,1,1,2026-04-22,25,0.722,0.694,6.507
LOT456,W03,0,5,1,1,2026-04-22,25,0.746,0.706,6.471
LOT456,W03,0,6,1,1,2026-04-22,25,0.775,0.712,6.679
LOT456,W03,0,7,3,101,2026-04-22,25,1.171,0.675,6.628
LOT456,W03,1,-7,3,104,2026-04-22,25,1.174,0.703,5.352
LOT456,W03,1,-6,1,1,2026-04-22,25,0.777,0.712,5.405
LOT456,W03,1,-5,1,1,2026-04-22,25,0.756,0.72,5.461
LOT456,W03,1,-4,1,1,2026-04-22,25,0.728,0.711,5.679
LOT456,W03,1,-3,1,1,2026-04-22,25,0.729,0.71,5.765
LOT456,W03,1,-2,1,1,2026-04-22,25,0.668,0.731,5.748
LOT456,W03,1,-1,1,1,2026-04-22,25,0.675,0.715,5.965
LOT456,W03,1,0,1,1,2026-04-22,25,0.687,0.701,6.073
LOT456,W03,1,1,1,1,2026-04-22,25,0.686,0.709,6.066
LOT456,W03,1,2,1,1,2026-04-22,25,0.702,0.709,6.21
LOT456,W03,1,3,1,1,2026-04-22,25,0.719,0.692,6.294
LOT456,W03,1,4,1,1,2026-04-22,25,0.72,0.669,6.469
LOT456,W03,1,5,1,1,2026-04-22,25,0.765,0.691,6.549
LOT456,W03,1,6,7,150,2026-04-22,25,0.768,0.679,6.555
LOT456,W03,1,7,3,102,2026-04-22,25,1.181,0.689,6.643
LOT456,W03,2,-7,3,101,2026-04-22,25,1.167,0.692,5.319
LOT456,W03,2,-6,1,1,2026-04-22,25,0.788,0.678,5.354
LOT456,W03,2,-5,1,1,2026-04-22,25,0.76,0.664,5.601
LOT456,W03,2,-4,1,1,2026-04-22,25,0.723,0.693,5.497
LOT456,W03,2,-3,1,1,2026-04-22,25,0.736,0.698,5.753
LOT456,W03,2,-2,1,1,2026-04-22,25,0.693,0.671,5.754
LOT456,W03,2,-1,1,1,2026-04-22,25,0.688,0.704,5.94
LOT456,W03,2,0,1,1,2026-04-22,25,0.691,0.637,5.991
LOT456,W03,2,1,1,1,2026-04-22,25,0.697,0.674,6.11
LOT456,W03,2,2,1,1,2026-04-22,25,0.711,0.701,6.146
LOT456,W03,2,3,1,1,2026-04-22,25,0.732,0.714,6.319
LOT456,W03,2,4,1,1,2026-04-22,25,0.754,0.669,6.43
LOT456,W03,2,5,1,1,2026-04-22,25,0.764,0.689,6.515
LOT456,W03,2,6,1,1,2026-04-22,25,0.785,0.682,6.586
LOT456,W03,2,7,3,108,2026-04-22,25,1.205,0.657,6.719
LOT456,W03,3,-6,3,104,2026-04-22,25,1.158,0.658,5.428
LOT456,W03,3,-5,1,1,2026-04-22,25,0.767,0.664,5.578
LOT456,W03,3,-4,1,1,2026-04-22,25,0.752,0.69,5.637
LOT456,W03,3,-3,1,1,2026-04-22,25,0.736,0.648,5.68
LOT456,W03,3,-2,1,1,2026-04-22,25,0.732,0.694,5.755
LOT456,W03,3,-1,1,1,2026-04-22,25,0.714,0.667,5.944
LOT456,W03,3,0,7,150,2026-04-22,25,0.715,0.677,5.982
LOT456,W03,3,1,1,1,2026-04-22,25,0.725,0.675,6.125
LOT456,W03,3,2,1,1,2026-04-22,25,0.721,0.689,6.229
LOT456,W03,3,3,7,150,2026-04-22,25,0.729,0.671,6.345
LOT456,W03,3,4,7,150,2026-04-22,25,0.737,0.671,6.373
LOT456,W03,3,5,7,150,2026-04-22,25,0.75,0.683,6.486
LOT456,W03,3,6,7,150,2026-04-22,25,0.783,0.662,6.555
LOT456,W03,4,-6,3,106,2026-04-22,25,1.19,0.663,5.45
LOT456,W03,4,-5,1,1,2026-04-22,25,0.791,0.662,5.552
LOT456,W03,4,-4,1,1,2026-04-22,25,0.758,0.618,5.587
LOT456,W03,4,-3,1,1,2026-04-22,25,0.725,0.658,5.743
LOT456,W03,4,-2,1,1,2026-04-22,25,0.753,0.668,5.842
LOT456,W03,4,-1,1,1,2026-04-22,25,0.734,0.643,5.862
LOT456,W03,4,0,1,1,2026-04-22,25,0.723,0.644,5.983
LOT456,W03,4,1,1,1,2026-04-22,25,0.734,0.668,6.213
LOT456,W03,4,2,1,1,2026-04-22,25,0.741,0.672,6.173
LOT456,W03,4,3,7,150,2026-04-22,25,0.754,0.671,6.224
LOT456,W03,4,4,7,150,2026-04-22,25,0.766,0.639,6.448
LOT456,W03,4,5,7,150,2026-04-22,25,0.773,0.648,6.486
LOT456,W03,4,6,7,150,2026-04-22,25,1.186,0.655,6.621
LOT456,W03,5,-5,1,1,2026-04-22,25,0.798,0.649,5.548
LOT456,W03,5,-4,1,1,2026-04-22,25,0.78,0.591,5.595
LOT456,W03,5,-3,1,1,2026-04-22,25,0.758,0.637,5.697
LOT456,W03,5,-2,1,1,2026-04-22,25,0.755,0.662,5.74
LOT456,W03,5,-1,1,1,2026-04-22,25,0.753,0.661,5.949
LOT456,W03,5,0,1,1,2026-04-22,25,0.76,0.648,5.885
LOT456,W03,5,1,1,1,2026-04-22,25,0.76,0.657,6.183
LOT456,W03,5,2,1,1,2026-04-22,25,0.762,0.635,6.165
LOT456,W03,5,3,7,150,2026-04-22,25,0.771,0.641,6.226
LOT456,W03,5,4,7,150,2026-04-22,25,0.764,0.705,6.308
LOT456,W03,5,5,7,150,2026-04-22,25,1.2,0.659,6.462
LOT456,W03,6,-4,1,1,2026-04-22,25,0.809,0.676,5.609
LOT456,W03,6,-3,1,1,2026-04-22,25,0.801,0.62,5.735
LOT456,W03,6,-2,1,1,2026-04-22,25,0.777,0.645,5.762
LOT456,W03,6,-1,1,1,2026-04-22,25,0.784,0.71,5.965
LOT456,W03,6,0,1,1,2026-04-22,25,0.77,0.607,6.042
LOT456,W03,6,1,1,1,2026-04-22,25,0.759,0.662,6.166
LOT456,W03,6,2,1,1,2026-04-22,25,0.773,0.669,6.22
LOT456,W03,6,3,7,150,2026-04-22,25,1.192,0.653,6.254
LOT456,W03,6,4,7,150,2026-04-22,25,1.162,0.635,6.406
LOT456,W03,7,-2,3,107,2026-04-22,25,1.181,0.629,5.819
LOT456,W03,7,-1,3,108,2026-04-22,25,1.224,0.65,5.832
LOT456,W03,7,0,3,108,2026-04-22,25,1.158,0.64,6.001
LOT456,W03,7,1,3,109,2026-04-22,25,1.19,0.613,6.093
LOT456,W03,7,2,3,101,2026-04-22,25,1.168,0.636,6.112
LOT456,W03,-7,-2,3,101,2026-04-22,85,1.278,0.765,5.75
LOT456,W03,-7,-1,1,1,2026-04-22,85,0.849,0.752,5.915
LOT456,W03,-7,0,3,101,2026-04-22,85,1.262,0.791,6.024
LOT456,W03,-7,1,3,102,2026-04-22,85,1.295,0.786,6.086
LOT456,W03,-7,2,3,101,2026-04-22,85,1.295,0.746,6.193
LOT456,W03,-6,-4,3,102,2026-04-22,85,1.272,0.742,5.611
LOT456,W03,-6,-3,3,103,2026-04-22,85,1.283,0.795,5.618
LOT456,W03,-6,-2,1,1,2026-04-22,85,0.83,0.744,5.835
LOT456,W03,-6,-1,1,1,2026-04-22,85,0.818,0.766,5.966
LOT456,W03,-6,0,1,1,2026-04-22,85,0.833,0.798,5.988
LOT456,W03,-6,1,1,1,2026-04-22,85,0.827,0.74,6.085
LOT456,W03,-6,2,1,1,2026-04-22,85,0.825,0.75,6.166
LOT456,W03,-6,3,2,50,2026-04-22,85,0.867,0.756,6.32
LOT456,W03,-6,4,3,105,2026-04-22,85,1.29,0.777,6.372
LOT456,W03,-5,-5,2,50,2026-04-22,85,0.86,0.732,5.476
LOT456,W03,-5,-4,1,1,2026-04-22,85,0.835,0.74,5.553
LOT456,W03,-5,-3,1,1,2026-04-22,85,0.818,0.718,5.676
LOT456,W03,-5,-2,1,1,2026-04-22,85,0.822,0.78,5.863
LOT456,W03,-5,-1,1,1,2026-04-22,85,0.835,0.733,5.879
LOT456,W03,-5,0,1,1,2026-04-22,85,0.8,0.739,5.973
LOT456,W03,-5,1,1,1,2026-04-22,85,0.815,0.752,6.12
LOT456,W03,-5,2,1,1,2026-04-22,85,0.808,0.775,6.204
LOT456,W03,-5,3,1,1,2026-04-22,85,0.837,0.737,6.303
LOT456,W03,-5,4,1,1,2026-04-22,85,0.846,0.733,6.425
LOT456,W03,-5,5,3,102,2026-04-22,85,1.29,0.734,6.465
LOT456,W03,-4,-6,3,103,2026-04-22,85,1.256,0.73,5.364
LOT456,W03,-4,-5,1,1,2026-04-22,85,0.836,0.763,5.489
LOT456,W03,-4,-4,1,1,2026-04-22,85,0.812,0.752,5.578
LOT456,W03,-4,-3,1,1,2026-04-22,85,0.834,0.764,5.718
LOT456,W03,-4,-2,1,1,2026-04-22,85,0.8,0.749,5.776
LOT456,W03,-4,-1,1,1,2026-04-22,85,0.792,0.761,5.913
LOT456,W03,-4,0,1,1,2026-04-22,85,0.785,0.733,6.025
LOT456,W03,-4,1,1,1,2026-04-22,85,0.791,0.723,6.144
LOT456,W03,-4,2,1,1,2026-04-22,85,0.799,0.743,6.183
LOT456,W03,-4,3,1,1,2026-04-22,85,0.804,0.735,6.285
LOT456,W03,-4,4,1,1,2026-04-22,85,0.819,0.74,6.431
LOT456,W03,-4,5,1,1,2026-04-22,85,0.84,0.766,6.448
LOT456,W03,-4,6,3,109,2026-04-22,85,1.296,0.759,6.655
LOT456,W03,-3,-6,1,1,2026-04-22,85,0.848,0.751,5.32
LOT456,W03,-3,-5,1,1,2026-04-22,85,0.836,0.708,5.502
LOT456,W03,-3,-4,1,1,2026-04-22,85,0.816,0.705,5.64
LOT456,W03,-3,-3,1,1,2026-04-22,85,0.805,0.72,5.605
LOT456,W03,-3,-2,1,1,2026-04-22,85,0.789,0.723,5.784
LOT456,W03,-3,-1,1,1,2026-04-22,85,0.77,0.754,5.839
LOT456,W03,-3,0,1,1,2026-04-22,85,0.759,0.718,6.049
LOT456,W03,-3,1,1,1,2026-04-22,85,0.781,0.736,6.063
LOT456,W03,-3,2,1,1,2026-04-22,85,0.785,0.728,6.095
LOT456,W03,-3,3,1,1,2026-04-22,85,0.792,0.709,6.299
LOT456,W03,-3,4,1,1,2026-04-22,85,0.799,0.721,6.385
LOT456,W03,-3,5,1,1,2026-04-22,85,0.826,0.761,6.584
LOT456,W03,-3,6,3,105,2026-04-22,85,1.225,0.745,6.537
LOT456,W03,-2,-7,3,104,2026-04-22,85,1.295,0.722,5.322
LOT456,W03,-2,-6,2,50,2026-04-22,85,0.85,0.722,5.38
LOT456,W03,-2,-5,1,1,2026-04-22,85,0.819,0.711,5.526
LOT456,W03,-2,-4,1,1,2026-04-22,85,0.814,0.704,5.626
LOT456,W03,-2,-3,1,1,2026-04-22,85,0.769,0.722,5.701
LOT456,W03,-2,-2,1,1,2026-04-22,85,0.753,0.725,5.841
LOT456,W03,-2,-1,1,1,2026-04-22,85,0.761,0.739,5.837
LOT456,W03,-2,0,1,1,2026-04-22,85,0.757,0.728,6.025
LOT456,W03,-2,1,1,1,2026-04-22,85,0.754,0.761,6.073
LOT456,W03,-2,2,1,1,2026-04-22,85,0.754,0.681,6.261
LOT456,W03,-2,3,1,1,2026-04-22,85,0.775,0.732,6.323
LOT456,W03,-2,4,1,1,2026-04-22,85,0.79,0.703,6.45
LOT456,W03,-2,5,1,1,2026-04-22,85,0.808,0.733,6.432
LOT456,W03,-2,6,1,1,2026-04-22,85,0.842,0.735,6.586
LOT456,W03,-2,7,3,103,2026-04-22,85,1.288,0.717,6.663
LOT456,W03,-1,-7,3,108,2026-04-22,85,1.286,0.711,5.308
LOT456,W03,-1,-6,1,1,2026-04-22,85,0.831,0.725,5.499
LOT456,W03,-1,-5,1,1,2026-04-22,85,0.82,0.693,5.468
LOT456,W03,-1,-4,1,1,2026-04-22,85,0.798,0.722,5.644
LOT456,W03,-1,-3,1,1,2026-04-22,85,0.783,0.7,5.701
LOT456,W03,-1,-2,1,1,2026-04-22,85,0.758,0.684,5.876
LOT456,W03,-1,-1,1,1,2026-04-22,85,0.746,0.696,5.951
LOT456,W03,-1,0,1,1,2026-04-22,85,0.731,0.688,5.922
LOT456,W03,-1,1,1,1,2026-04-22,85,0.729,0.711,6.104
LOT456,W03,-1,2,1,1,2026-04-22,85,0.752,0.692,6.199
LOT456,W03,-1,3,7,150,2026-04-22,85,0.779,0.664,6.352
LOT456,W03,-1,4,1,1,2026-04-22,85,0.812,0.74,6.375
LOT456,W03,-1,5,1,1,2026-04-22,85,0.817,0.708,6.537
LOT456,W03,-1,6,1,1,2026-04-22,85,0.832,0.708,6.532
LOT456,W03,-1,7,3,103,2026-04-22,85,1.247,0.697,6.574
LOT456,W03,0,-7,3,109,2026-04-22,85,1.289,0.715,5.271
LOT456,W03,0,-6,1,1,2026-04-22,85,0.827,0.689,5.356
LOT456,W03,0,-5,1,1,2026-04-22,85,0.828,0.701,5.577
LOT456,W03,0,-4,1,1,2026-04-22,85,0.783,0.674,5.625
LOT456,W03,0,-3,1,1,2026-04-22,85,0.77,0.717,5.736
LOT456,W03,0,-2,1,1,2026-04-22,85,0.739,0.692,5.788
LOT456,W03,0,-1,1,1,2026-04-22,85,0.727,0.658,5.893
LOT456,W03,0,0,1,1,2026-04-22,85,0.719,0.717,5.952
LOT456,W03,0,1,1,1,2026-04-22,85,0.731,0.673,6.125
LOT456,W03,0,2,1,1,2026-04-22,85,0.738,0.709,6.147
LOT456,W03,0,3,1,1,2026-04-22,85,0.772,0.713,6.319
LOT456,W03,0,4,1,1,2026-04-22,85,0.769,0.724,6.338
LOT456,W03,0,5,1,1,2026-04-22,85,0.805,0.725,6.565
LOT456,W03,0,6,1,1,2026-04-22,85,0.824,0.707,6.58
LOT456,W03,0,7,1,1,2026-04-22,85,0.836,0.711,6.767
LOT456,W03,1,-7,3,107,2026-04-22,85,1.292,0.718,5.319
LOT456,W03,1,-6,1,1,2026-04-22,85,0.836,0.683,5.38
LOT456,W03,1,-5,1,1,2026-04-22,85,0.82,0.65,5.429
LOT456,W03,1,-4,1,1,2026-04-22,85,0.783,0.696,5.626
LOT456,W03,1,-3,1,1,2026-04-22,85,0.739,0.682,5.669
LOT456,W03,1,-2,1,1,2026-04-22,85,0.752,0.692,5.834
LOT456,W03,1,-1,1,1,2026-04-22,85,0.737,0.683,5.833
LOT456,W03,1,0,1,1,2026-04-22,85,0.735,0.691,6.02
LOT456,W03,1,1,1,1,2026-04-22,85,0.738,0.681,6.007
LOT456,W03,1,2,1,1,2026-04-22,85,0.737,0.67,6.215
LOT456,W03,1,3,1,1,2026-04-22,85,0.784,0.705,6.331
LOT456,W03,1,4,1,1,2026-04-22,85,0.809,0.679,6.413
LOT456,W03,1,5,1,1,2026-04-22,85,0.802,0.696,6.5
LOT456,W03,1,6,1,1,2026-04-22,85,0.846,0.683,6.575
LOT456,W03,1,7,3,109,2026-04-22,85,1.277,0.677,6.558
LOT456,W03,2,-7,3,107,2026-04-22,85,1.281,0.673,5.316
LOT456,W03,2,-6,1,1,2026-04-22,85,0.85,0.654,5.423
LOT456,W03,2,-5,1,1,2026-04-22,85,0.819,0.74,5.462
LOT456,W03,2,-4,1,1,2026-04-22,85,0.81,0.694,5.691
LOT456,W03,2,-3,1,1,2026-04-22,85,0.761,0.682,5.743
LOT456,W03,2,-2,1,1,2026-04-22,85,0.768,0.686,5.74
LOT456,W03,2,-1,1,1,2026-04-22,85,0.751,0.719,5.938
LOT456,W03,2,0,1,1,2026-04-22,85,0.76,0.708,5.997
LOT456,W03,2,1,1,1,2026-04-22,85,0.755,0.688,5.991
LOT456,W03,2,2,1,1,2026-04-22,85,0.769,0.719,6.192
LOT456,W03,2,3,1,1,2026-04-22,85,0.778,0.715,6.261
LOT456,W03,2,4,1,1,2026-04-22,85,0.804,0.681,6.429
LOT456,W03,2,5,1,1,2026-04-22,85,0.828,0.713,6.456
LOT456,W03,2,6,1,1,2026-04-22,85,0.843,0.688,6.584
LOT456,W03,2,7,3,102,2026-04-22,85,1.27,0.68,6.689
LOT456,W03,3,-6,1,1,2026-04-22,85,0.836,0.696,5.368
LOT456,W03,3,-5,1,1,2026-04-22,85,0.824,0.678,5.42
LOT456,W03,3,-4,1,1,2026-04-22,85,0.813,0.658,5.577
LOT456,W03,3,-3,1,1,2026-04-22,85,0.799,0.691,5.809
LOT456,W03,3,-2,1,1,2026-04-22,85,0.774,0.668,5.848
LOT456,W03,3,-1,1,1,2026-04-22,85,0.768,0.638,5.902
LOT456,W03,3,0,1,1,2026-04-22,85,0.772,0.668,5.91
LOT456,W03,3,1,1,1,2026-04-22,85,0.772,0.656,6.059
LOT456,W03,3,2,1,1,2026-04-22,85,0.763,0.665,6.153
LOT456,W03,3,3,7,150,2026-04-22,85,0.8,0.659,6.253
LOT456,W03,3,4,7,150,2026-04-22,85,0.808,0.729,6.459
LOT456,W03,3,5,7,150,2026-04-22,85,0.82,0.666,6.547
LOT456,W03,3,6,7,150,2026-04-22,85,1.266,0.639,6.713
LOT456,W03,4,-6,3,106,2026-04-22,85,1.287,0.682,5.378
LOT456,W03,4,-5,1,1,2026-04-22,85,0.834,0.674,5.573
LOT456,W03,4,-4,1,1,2026-04-22,85,0.829,0.68,5.554
LOT456,W03,4,-3,1,1,2026-04-22,85,0.804,0.661,5.727
LOT456,W03,4,-2,1,1,2026-04-22,85,0.783,0.662,5.746
LOT456,W03,4,-1,1,1,2026-04-22,85,0.782,0.736,5.953
LOT456,W03,4,0,1,1,2026-04-22,85,0.794,0.665,5.995
LOT456,W03,4,1,1,1,2026-04-22,85,0.793,0.669,6.129
LOT456,W03,4,2,1,1,2026-04-22,85,0.815,0.651,6.179
LOT456,W03,4,3,7,150,2026-04-22,85,0.812,0.672,6.366
LOT456,W03,4,4,7,150,2026-04-22,85,0.831,0.661,6.367
LOT456,W03,4,5,7,150,2026-04-22,85,0.85,0.666,6.495
LOT456,W03,4,6,7,150,2026-04-22,85,0.859,0.678,6.627
LOT456,W03,5,-5,1,1,2026-04-22,85,0.847,0.643,5.448
LOT456,W03,5,-4,1,1,2026-04-22,85,0.83,0.655,5.561
LOT456,W03,5,-3,1,1,2026-04-22,85,0.834,0.665,5.713
LOT456,W03,5,-2,1,1,2026-04-22,85,0.835,0.651,5.838
LOT456,W03,5,-1,1,1,2026-04-22,85,0.815,0.695,5.915
LOT456,W03,5,0,1,1,2026-04-22,85,0.806,0.645,5.974
LOT456,W03,5,1,1,1,2026-04-22,85,0.81,0.642,6.096
LOT456,W03,5,2,1,1,2026-04-22,85,0.825,0.66,6.185
LOT456,W03,5,3,7,150,2026-04-22,85,0.835,0.663,6.338
LOT456,W03,5,4,7,150,2026-04-22,85,0.816,0.632,6.436
LOT456,W03,5,5,7,150,2026-04-22,85,0.853,0.621,6.467
LOT456,W03,6,-4,3,106,2026-04-22,85,1.286,0.615,5.633
LOT456,W03,6,-3,3,109,2026-04-22,85,1.267,0.614,5.771
LOT456,W03,6,-2,1,1,2026-04-22,85,0.845,0.652,5.779
LOT456,W03,6,-1,1,1,2026-04-22,85,0.825,0.638,5.843
LOT456,W03,6,0,1,1,2026-04-22,85,0.834,0.649,5.997
LOT456,W03,6,1,1,1,2026-04-22,85,0.827,0.684,6.119
LOT456,W03,6,2,1,1,2026-04-22,85,0.834,0.649,6.18
LOT456,W03,6,3,7,150,2026-04-22,85,0.836,0.645,6.244
LOT456,W03,6,4,7,150,2026-04-22,85,0.857,0.672,6.361
LOT456,W03,7,-2,3,107,2026-04-22,85,1.31,0.606,5.858
LOT456,W03,7,-1,3,107,2026-04-22,85,1.279,0.658,5.889
LOT456,W03,7,0,2,50,2026-04-22,85,0.866,0.597,5.879
LOT456,W03,7,1,3,108,2026-04-22,85,1.279,0.661,6.109
LOT456,W03,7,2,3,108,2026-04-22,85,1.278,0.627,6.253
